Ticker,Security Name,Weight (%),Sector,Country,Asset Class
MONET,MONETA MONEY BNK,0.02,Financials,Czech Republic,Equity
GBK,GULF BANK,0.02,Financials,Kuwait,Equity
PAGEIND,PAGE INDUSTRIES LTD,0.02,Consumer Discretionary,India,Equity
BRMS,BUMI RESOURCES MINERALS,0.02,Materials,Indonesia,Equity
OIL,OIL INDIA LTD,0.02,Energy,India,Equity
6969,SMOORE INTERNATIONAL HOLDINGS LTD,0.02,Consumer Staples,China,Equity
9995,REMEGEN LTD H,0.02,Health Care,China,Equity
LTF,L&T FINANCE LTD,0.02,Financials,India,Equity
STNE,STONECO LTD CLASS A,0.02,Financials,Brazil,Equity
ZAB,ZABKA GROUP SOCIETE ANONYME SA,0.02,Consumer Staples,Poland,Equity
MABANEE,MABANEE COMPANY,0.02,Real Estate,Kuwait,Equity
UNTR,UNITED TRACTORS,0.02,Energy,Indonesia,Equity
603259,WUXI APPTEC LTD A,0.02,Health Care,China,Equity
316,ORIENT OVERSEAS (INTERNATIONAL) LT,0.02,Industrials,China,Equity
4190,JARIR MARKETING,0.02,Consumer Discretionary,Saudi Arabia,Equity
PETRONET,PETRONET LNG LTD,0.02,Energy,India,Equity
1548,GENSCRIPT BIOTECH CORP,0.02,Health Care,China,Equity
3360,FAR EAST HORIZON LTD,0.02,Financials,China,Equity
BDX,BUDIMEX SA,0.02,Industrials,Poland,Equity
1776,GF SECURITIES LTD H,0.02,Financials,China,Equity
2525,HESAI GROUP CLASS B,0.02,Consumer Discretionary,China,Equity
SM,SM INVESTMENTS CORP,0.02,Industrials,Philippines,Equity
OFSS,ORACLE FINANCIAL SERVICES SOFTWARE,0.02,Information Technology,India,Equity
MBRF3,MARFRIG GLOBAL FOODS SA,0.02,Consumer Staples,Brazil,Equity
OBEROIRLTY,OBEROI REALTY LTD,0.02,Real Estate,India,Equity
4250,JABAL OMAR DEVELOPMENT,0.02,Consumer Discretionary,Saudi Arabia,Equity
1193,CHINA RESOURCES GAS GROUP LTD,0.02,Utilities,China,Equity
MAXIS,MAXIS,0.02,Communication,Malaysia,Equity
PLN,PLN CASH,0.02,Cash and/or Derivatives,Poland,Cash
601601,CHINA PACIFIC INSURANCE (GROUP) LT,0.02,Financials,China,Equity
WARBABANK,WARBABANK,0.02,Financials,Kuwait,Equity
CPF.R,CHAROEN POKPHAND FOODS NON-VOTING,0.02,Consumer Staples,Thailand,Equity
300394,SUZHOU TFC OPTICAL COMMUNICATION L,0.02,Information Technology,China,Equity
AIRARABIA,AIR ARABIA,0.02,Industrials,United Arab Emirates,Equity
1030,SAUDI INVESTMENT BANK,0.02,Financials,Saudi Arabia,Equity
600309,WANHUA CHEMICAL GROUP LTD A,0.02,Materials,China,Equity
KRW,KRW CASH,0.02,Cash and/or Derivatives,Korea (South),Cash
916,CHINA LONGYUAN POWER GROUP CORP LT,0.02,Utilities,China,Equity
CPFE3,CPFL ENERGIA SA,0.02,Utilities,Brazil,Equity
ICICIPRULI,ICICI PRUDENTIAL LIFE INSURANCE CO,0.02,Financials,India,Equity
2588,BOC AVIATION LTD,0.02,Industrials,China,Equity
IDR,IDR CASH,0.02,Cash and/or Derivatives,Indonesia,Cash
688008,MONTAGE TECHNOLOGY LTD A,0.02,Information Technology,China,Equity
MINT.R,MINOR INTERNATIONAL PUBLIC NON-VOT,0.02,Consumer Discretionary,Thailand,Equity
6181,LAOPU GOLD LTD H,0.02,Consumer Discretionary,China,Equity
CXSE3,CAIXA SEGURIDADE PARTICIPACOES SA,0.02,Financials,Brazil,Equity
326030,SK BIOPHARMACEUTICALS LTD,0.02,Health Care,Korea (South),Equity
3618,CHONGQING RURAL COMMERCIAL BANK LT,0.02,Financials,China,Equity
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,0.02,Health Care,India,Equity
000338,WEICHAI POWER LTD A,0.02,Industrials,China,Equity
601816,BEIJING-SHANGHAI HIGH SPEED RAILWA,0.02,Industrials,China,Equity
EGIE3,ENGIE BRASIL ENERGIA SA,0.02,Utilities,Brazil,Equity
1044,HENGAN INTERNATIONAL GROUP LTD,0.02,Consumer Staples,China,Equity
390,CHINA RAILWAY GROUP LTD H,0.02,Industrials,China,Equity
136,CHINA RUYI HOLDINGS LTD,0.02,Communication,China,Equity
ASTRAL,ASTRAL LTD,0.02,Industrials,India,Equity
688012,ADVANCED MICRO-FABRICATION EQUIPME,0.02,Information Technology,China,Equity
PSSA3,PORTO SEGURO SA,0.02,Financials,Brazil,Equity
LEGN,LEGEND BIOTECH ADR REP CORP,0.02,Health Care,China,Equity
601857,PETROCHINA LTD A,0.02,Energy,China,Equity
601225,SHAANXI COAL INDUSTRY LTD A,0.02,Energy,China,Equity
002714,MUYUAN FOODS LTD A,0.02,Consumer Staples,China,Equity
4100,MAKKAH CONSTRUCTION AND DEVELOPMEN,0.02,Real Estate,Saudi Arabia,Equity
392,BEIJING ENTERPRISES HOLDINGS LTD,0.02,Utilities,China,Equity
QFLS,QATAR FUEL,0.02,Energy,Qatar,Equity
MBT,METROPOLITAN BANK AND TRUST CO,0.02,Financials,Philippines,Equity
AC,AYALA CORP,0.02,Industrials,Philippines,Equity
603986,GIGADEVICE SEMICONDUCTOR INC A,0.02,Information Technology,China,Equity
601211,GUOTAI HAITONG SECURITIES LTD A,0.02,Financials,China,Equity
SBICARD,SBI CARDS & PAYMENT SERVICES LTD,0.02,Financials,India,Equity
2228,XTALPI HOLDINGS LTD,0.02,Health Care,China,Equity
JUBLFOOD,JUBILANT FOODWORKS LTD,0.02,Consumer Discretionary,India,Equity
2883,CHINA OILFIELD SERVICES LTD H,0.02,Energy,China,Equity
BALKRISIND,BALKRISHNA INDUSTRIES LTD,0.02,Consumer Discretionary,India,Equity
002916,SHENNAN CIRCUITS LTD A,0.02,Information Technology,China,Equity
TATACOMM,TATA COMMUNICATIONS LTD,0.02,Communication,India,Equity
1020,BANK ALJAZIRA,0.02,Financials,Saudi Arabia,Equity
1908,C D INTERNATIONAL INVESTMENT GROUP,0.02,Real Estate,China,Equity
DUBK,DUKHAN BANK,0.02,Financials,Qatar,Equity
MPHC,MESAIEED PETROCHEMICAL HOLDING,0.02,Materials,Qatar,Equity
002142,BANK OF NINGBO LTD A,0.02,Financials,China,Equity
000001,PING AN BANK LTD A,0.02,Financials,China,Equity
1585,YADEA GROUP HOLDINGS LTD,0.02,Consumer Discretionary,China,Equity
002463,WUS PRINTED CIRCUIT (KUNSHAN) LTD,0.02,Information Technology,China,Equity
KALYANKJIL,KALYAN JEWELLERS INDIA LTD,0.01,Consumer Discretionary,India,Equity
600406,NARI TECHNOLOGY LTD A,0.01,Industrials,China,Equity
DSSA,DIAN SWASTATIKA SENTOSA,0.01,Energy,Indonesia,Equity
180640,HANJIN KAL,0.01,Consumer Discretionary,Korea (South),Equity
968,XINYI SOLAR HOLDINGS LTD,0.01,Information Technology,China,Equity
CHDRAUIB,GRUPO COMERCIAL CHEDRAUI,0.01,Consumer Staples,Mexico,Equity
BREN,BARITO RENEWABLES ENERGY,0.01,Utilities,Indonesia,Equity
600919,BANK OF JIANGSU CORPORATION LTD A,0.01,Financials,China,Equity
600989,NINGXIA BAOFENG ENERGY GROUP LTD A,0.01,Materials,China,Equity
000792,QINGHAI SALT LAKE INDUSTRY LTD A,0.01,Materials,China,Equity
TTB.R,TMBTHANACHART BANK NON-VOTING DR P,0.01,Financials,Thailand,Equity
9896,MINISO GROUP HOLDING LTD,0.01,Consumer Discretionary,China,Equity
CPIN,CHAROEN POKPHAND INDONESIA,0.01,Consumer Staples,Indonesia,Equity
1882,HAITIAN INTERNATIONAL LTD,0.01,Industrials,China,Equity
NESTLE,NESTLE MALAYSIA,0.01,Consumer Staples,Malaysia,Equity
1111,SAUDI TADAWUL GROUP CO,0.01,Financials,Saudi Arabia,Equity
601988,BANK OF CHINA LTD A,0.01,Financials,China,Equity
2610,CHINA AIRLINES LTD,0.01,Industrials,Taiwan,Equity
600111,CHINA NORTHERN RARE EARTH (GROUP),0.01,Materials,China,Equity
-,MALCO ENERGY LIMITED,0.01,Materials,India,Equity
2311004D,VEDANTA ALUMINIUM,0.01,Other,India,Equity
STLTIN,TALWANDI SABO POWER LTD,0.01,Utilities,India,Equity
STLTIN,TALWANDI SABO,0.01,Utilities,India,Equity
QEWS,NEBRAS ENERGY,0.01,Utilities,Qatar,Equity
601668,CHINA STATE CONSTRUCTION ENGINEERI,0.01,Industrials,China,Equity
300760,SHENZHEN MINDRAY BIO-MEDICAL ELECT,0.01,Health Care,China,Equity
4002,AL MOUWASAT MEDICAL SERVICES,0.01,Health Care,Saudi Arabia,Equity
600183,SHENGYI TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
AXIATA,AXIATA GROUP,0.01,Communication,Malaysia,Equity
2382,ADES HOLDING CO,0.01,Energy,Saudi Arabia,Equity
2615,WAN HAI LINES LTD,0.01,Industrials,Taiwan,Equity
600487,HENGTONG OPTIC ELECTRIC LTD A,0.01,Information Technology,China,Equity
YTL,YTL CORPORATION,0.01,Utilities,Malaysia,Equity
ALI,AYALA LAND INC,0.01,Real Estate,Philippines,Equity
RVNL,RAIL VIKAS NIGAM LTD,0.01,Industrials,India,Equity
300033,HITHINK ROYALFLUSH INFORMATION NET,0.01,Financials,China,Equity
PETDAG,PETRONAS DAGANGAN,0.01,Consumer Discretionary,Malaysia,Equity
2380,CHINA POWER INTERNATIONAL DEVELOPM,0.01,Utilities,China,Equity
6186,CHINA FEIHE LTD,0.01,Consumer Staples,China,Equity
601939,CHINA CONSTRUCTION BANK CORP A,0.01,Financials,China,Equity
177,JIANGSU EXPRESSWAY LTD H,0.01,Industrials,China,Equity
QL,QL RESOURCES,0.01,Consumer Staples,Malaysia,Equity
4263,SAL SAUDI LOGISTICS SERVICE CO,0.01,Industrials,Saudi Arabia,Equity
TEL,PLDT INC,0.01,Communication,Philippines,Equity
2026,PONY AI INC,0.01,Information Technology,China,Equity
002938,AVARY HOLDING (SHENZHEN) LTD A,0.01,Information Technology,China,Equity
2633,TAIWAN HIGH SPEED RAIL CORP,0.01,Industrials,Taiwan,Equity
THB,THB CASH,0.01,Cash and/or Derivatives,Thailand,Cash
3311,CHINA STATE CONSTRUCTION INTERNATI,0.01,Industrials,China,Equity
AMRT,PT SUMBER ALFARIA TRIJAYA,0.01,Consumer Staples,Indonesia,Equity
601985,CHINA NATIONAL NUCLEAR POWER LTD A,0.01,Utilities,China,Equity
603288,FOSHAN HAI TIAN FLAVOURING & FOOD,0.01,Consumer Staples,China,Equity
600809,SHANXI XINGHUACUN FEN WINE FACTORY,0.01,Consumer Staples,China,Equity
2367,GIANT BIOGENE HOLDING LTD,0.01,Consumer Staples,China,Equity
601919,COSCO SHIPPING HOLDINGS LTD A,0.01,Industrials,China,Equity
032640,LG UPLUS CORP,0.01,Communication,Korea (South),Equity
002352,S.F. HOLDING LTD A,0.01,Industrials,China,Equity
CMPC,EMPRESAS CMPC SA,0.01,Materials,Chile,Equity
301308,SHENZHEN LONGSYS ELECTRONICS LTD A,0.01,Information Technology,China,Equity
300408,CHAOZHOU THREE-CIRCLE (GROUP) LTD,0.01,Information Technology,China,Equity
FROTO.E,FORD OTOMOTIV SANAYI A,0.01,Consumer Discretionary,Turkey,Equity
772,CHINA LITERATURE LTD,0.01,Communication,China,Equity
600887,INNER MONGOLIA YILI INDUSTRIAL GRO,0.01,Consumer Staples,China,Equity
601688,HUATAI SECURITIES LTD A,0.01,Financials,China,Equity
CUAN,PETRINDO JAYA KREASI,0.01,Energy,Indonesia,Equity
600031,SANY HEAVY INDUSTRY LTD A,0.01,Industrials,China,Equity
7202,ARABIAN INTERNET AND COMMUNICATION,0.01,Information Technology,Saudi Arabia,Equity
9899,NETEASE CLOUD MUSIC INC,0.01,Communication,China,Equity
600346,HENGLI PETROCHEMICAL LTD A,0.01,Materials,China,Equity
002460,GANFENG LITHIUM GROUP LTD A,0.01,Materials,China,Equity
PHP,PHP CASH,0.01,Cash and/or Derivatives,Philippines,Cash
000063,ZTE CORP A,0.01,Information Technology,China,Equity
601100,JIANGSU HENGLI HYDRAULIC LTD A,0.01,Industrials,China,Equity
MRDIY,MR D.I.Y. GROUP (M),0.01,Consumer Discretionary,Malaysia,Equity
002281,ACCELINK TECHNOLOGIES LTD A,0.01,Information Technology,China,Equity
601872,CHINA MERCHANTS ENERGY SHIPPING LT,0.01,Energy,China,Equity
000776,GF SECURITIES LTD A,0.01,Financials,China,Equity
TMGH,TALAAT MOUSTAFA GROUP,0.01,Real Estate,Egypt,Equity
601600,ALUMINUM CORPORATION OF CHINA LTD,0.01,Materials,China,Equity
601658,POSTAL SAVINGS BANK OF CHINA LTD A,0.01,Financials,China,Equity
002353,YANTAI JEREH OILFIELD SERVICES GRO,0.01,Energy,China,Equity
600028,CHINA PETROLEUM & CHEMICAL CORP A,0.01,Energy,China,Equity
001309,SHENZHEN TECHWINSEMI TECHNOLOGY LT,0.01,Information Technology,China,Equity
600176,CHINA JUSHI LTD A,0.01,Materials,China,Equity
000725,BOE TECHNOLOGY GROUP LTD A,0.01,Information Technology,China,Equity
300014,EVE ENERGY LTD A,0.01,Industrials,China,Equity
2799,CHINA CITIC FIN ASSET MGT LTD H,0.01,Financials,China,Equity
601127,SERES GROUP LTD A,0.01,Consumer Discretionary,China,Equity
600089,TBEA LTD A,0.01,Industrials,China,Equity
JFC,JOLLIBEE FOODS CORP,0.01,Consumer Discretionary,Philippines,Equity
000408,ZANGGE MINING LTD A,0.01,Materials,China,Equity
300433,LENS TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
000568,LUZHOU LAO JIAO LTD A,0.01,Consumer Staples,China,Equity
600050,CHINA UNITED NETWORK COMMUNICATION,0.01,Communication,China,Equity
601818,CHINA EVERBRIGHT BANK LTD A,0.01,Financials,China,Equity
688521,VERISILICON MICROELECTRONICS (SHAN,0.01,Information Technology,China,Equity
600690,HAIER SMART HOME LTD A,0.01,Consumer Discretionary,China,Equity
000988,HUAGONG TECH LTD A,0.01,Information Technology,China,Equity
300857,SHARETRONIC DATA TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
601009,BANK OF NANJING LTD A,0.01,Financials,China,Equity
601336,NEW CHINA LIFE INSURANCE LTD A,0.01,Financials,China,Equity
300442,RANGE INTELLIGENT COMPUTING TECHNO,0.01,Information Technology,China,Equity
600019,BAOSHAN IRON & STEEL LTD A,0.01,Materials,China,Equity
2357,AVICHINA INDUSTRY & TECHNOLOGY LTD,0.01,Industrials,China,Equity
688525,BIWIN STORAGE TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
600522,JIANGSU ZHONGTIAN TECHNOLOGY LTD A,0.01,Industrials,China,Equity
601766,CRRC CORP LTD A,0.01,Industrials,China,Equity
000657,CHINA TUNGSTEN AND HIGHTECH MATERI,0.01,Materials,China,Equity
002493,RONGSHENG PETRO CHEMICAL LTD A,0.01,Materials,China,Equity
688072,PIOTECH INC A,0.01,Information Technology,China,Equity
600489,ZHONGJIN GOLD CORP LTD A,0.01,Materials,China,Equity
605117,NINGBO DEYE TECHNOLOGY LTD A,0.01,Industrials,China,Equity
688111,BEIJING KINGSOFT OFFICE SOFTWARE I,0.01,Information Technology,China,Equity
600893,AECC AVIATION POWER LTD A,0.01,Industrials,China,Equity
1066,SHANDONG WEIGAO GP MEDICAL POLYMER,0.01,Health Care,China,Equity
600547,SHANDONG GOLD-MINING LTD A,0.01,Materials,China,Equity
600016,CHINA MINSHENG BANKING CORP LTD A,0.01,Financials,China,Equity
601229,BANK OF SHANGHAI LTD A,0.01,Financials,China,Equity
688498,YUANJIE SEMICONDUCTOR TECHNOLOGY L,0.01,Information Technology,China,Equity
600010,INNER MONGOLIA BAOTOU STEEL UNION,0.01,Materials,China,Equity
600660,FUYAO GLASS INDUSTRY GROUP LTD A,0.01,Consumer Discretionary,China,Equity
600905,CHINA THREE GORGES RENEWABLES(GROU,0.01,Utilities,China,Equity
600188,YANKUANG ENERGY GROUP LTD A,0.01,Energy,China,Equity
603799,ZHEJIANG HUAYOU COBALT LTD A,0.01,Industrials,China,Equity
SAR,SAR CASH(COMMITTED),0.01,Cash and/or Derivatives,Saudi Arabia,Cash
600926,BANK OF HANGZHOU LTD A,0.01,Financials,China,Equity
601012,LONGI GREEN ENERGY TECHNOLOGY LTD,0.01,Information Technology,China,Equity
601888,CHINA TOURISM GROUP DUTY FREE CORP,0.01,Consumer Discretionary,China,Equity
000807,YUNNAN ALUMINIUM LTD A,0.01,Materials,China,Equity
002709,GUANGZHOU TINCI MATERIALS TECHNOLO,0.01,Materials,China,Equity
CLP,CLP CASH,0.01,Cash and/or Derivatives,Chile,Cash
603501,OMNIVISION INTEGRATED CIRCUITS GRO,0.01,Information Technology,China,Equity
000425,XCMG CONSTRUCTION MACHINERY LTD A,0.01,Industrials,China,Equity
600875,DONGFANG ELECTRIC CORP LTD A,0.01,Industrials,China,Equity
EAST,EASTERN CO.,0.01,Consumer Staples,Egypt,Equity
601689,NINGBO TUOPU GROUP CLS LTD A,0.01,Consumer Discretionary,China,Equity
300604,HANGZHOU CHANG CHUAN TECHNOLOGY LT,0.01,Information Technology,China,Equity
002602,ZHEJIANG CENTURY HUATONG GROUP LTD,0.01,Communication,China,Equity
601390,CHINA RAILWAY GROUP LTD A,0.01,Industrials,China,Equity
000977,INSPUR ELECTRONIC INFORMATION INDU,0.01,Information Technology,China,Equity
002230,IFLYTEK LTD A,0.01,Information Technology,China,Equity
601995,CHINA INTERNATIONAL CAPITAL CORP L,0.01,Financials,China,Equity
002466,TIANQI LITHIUM INDUSTRIES CORP A,0.01,Materials,China,Equity
600999,CHINA MERCHANTS SECURITIES LTD A,0.01,Financials,China,Equity
000166,SHENWAN HONGYUAN GROUP LTD A,0.01,Financials,China,Equity
601868,CHINA ENERGY ENGINEERING CORP LTD,0.01,Industrials,China,Equity
600673,GUANGDONG HEC TECHNOLOGY HOLDING L,0.01,Materials,China,Equity
600418,ANHUI JIANGHUAI AUTOMOBILE CORP LT,0.01,Consumer Discretionary,China,Equity
002600,LINGYI ITECH (GUANGDONG) A,0.01,Information Technology,China,Equity
000651,GREE ELECTRIC APPLIANCES INC OF ZH,0.01,Consumer Discretionary,China,Equity
601727,SHANGHAI ELECTRIC GROUP LTD A,0.01,Industrials,China,Equity
300498,WENS FOODSTUFF GROUP LTD,0.01,Consumer Staples,China,Equity
002080,SINOMA SCIENCE & TECHNOLOGY LTD A,0.01,Materials,China,Equity
605499,EASTROC BEVERAGE (GROUP) LTD A,0.01,Consumer Staples,China,Equity
601169,BANK OF BEIJING LTD A,0.01,Financials,China,Equity
MYR,MYR CASH,0.01,Cash and/or Derivatives,Malaysia,Cash
600886,SDIC POWER HOLDINGS LTD A,0.01,Utilities,China,Equity
601669,POWER CONSTRUCTION CORPORATION OF,0.01,Industrials,China,Equity
600104,SAIC MOTOR CORP LTD A,0.01,Consumer Discretionary,China,Equity
002202,GOLDWIND SCIENCE&TECHNOLOGY LTD A,0.01,Industrials,China,Equity
601628,CHINA LIFE INSURANCE LTD A,0.01,Financials,China,Equity
002837,SHENZHEN ENVICOOL TECHNOLOGY LTD A,0.01,Industrials,China,Equity
601006,DAQIN RAILWAY LTD A,0.01,Industrials,China,Equity
300136,SHENZHEN SUNWAY COMMUNICATION LTD,0.01,Information Technology,China,Equity
600160,ZHEJIANG JU HUA LTD A,0.01,Materials,China,Equity
600362,JIANGXI COPPER LTD A,0.01,Materials,China,Equity
002001,ZHEJIANG NHU LTD A,0.01,Materials,China,Equity
300124,SHENZHEN INOVANCE TECHNOLOGY LTD A,0.01,Industrials,China,Equity
002050,ZHEJIANG SANHUA INTELLIGENT CONTRO,0.01,Industrials,China,Equity
300015,AIER EYE HOSPITAL GROUP LTD A,0.01,Health Care,China,Equity
MXN,MXN CASH,0.01,Cash and/or Derivatives,Mexico,Cash
603296,HUAQIN TECHNOLOGY LTD A,0.01,Information Technology,China,Equity
688271,SHANGHAI UNITED IMAGING HEALTHCARE,0.01,Health Care,China,Equity
000538,YUNNAN BAIYAO GROUP LTD A,0.01,Health Care,China,Equity
600549,XIAMEN TUNGSTEN LTD A,0.01,Materials,China,Equity
000938,UNISPLENDOUR CORP LTD A,0.01,Information Technology,China,Equity
002027,FOCUS MEDIA INFORMATION TECHNOLOGY,0.01,Communication,China,Equity
601881,CHINA GALAXY SECURITIES LTD A,0.01,Financials,China,Equity
601066,CHINA SECURITIES LTD A,0.01,Financials,China,Equity
000426,INNER MONGOLIA XINGYE SILVER&TIN M,0.01,Materials,China,Equity
601998,CHINA CITIC BANK CORP LTD A,0.01,Financials,China,Equity
601179,CHINA XD ELECTRIC LTD A,0.01,Industrials,China,Equity
600795,GD POWER DEVELOPMENT LTD A,0.01,Utilities,China,Equity
000895,HENAN SHUANGHUI INVESTMENT & DEVEL,0.01,Consumer Staples,China,Equity
002648,SATELLITE CHEMICAL LTD A,0.01,Materials,China,Equity
002625,KUANG-CHI TECHNOLOGIES LTD A,0.01,Industrials,China,Equity
000301,JIANGSU EASTERN SHENGHONG LTD A,0.01,Materials,China,Equity
000100,TCL TECHNOLOGY GROUP CORP A,0.01,Information Technology,China,Equity
300475,SHANNON SEMICONDUCTOR TECHNOLOGY L,0.01,Information Technology,China,Equity
600115,CHINA EASTERN AIRLINES CORP LTD A,0.01,Industrials,China,Equity
000630,TONGLING NONFERROUS METALS GROUP L,0.01,Materials,China,Equity
600584,JCET GROUP LTD A,0.01,Information Technology,China,Equity
601360,360 SECURITY TECHNOLOGY INC A,0.01,Information Technology,China,Equity
300757,ROBOTECHNIK INTELLIGENT TECHNOLOGY,0.01,Industrials,China,Equity
600026,COSCO SHIPPING ENERGY TRANSPORTATI,0.01,Energy,China,Equity
002241,GOERTEK INC A,0.01,Information Technology,China,Equity
601825,SHANGHAI RURAL COMMERCIAL BANK LTD,0.01,Financials,China,Equity
000975,SHANJIN INTERNATIONAL GOLD LTD A,0.01,Materials,China,Equity
600015,HUA XIA BANK LTD A,0.01,Financials,China,Equity
002156,TONGFU MICROELECTRONICS LTD A,0.01,Information Technology,China,Equity
001979,CHINA MERCHANTS SHEKOU INDUSTRIAL,0.01,Real Estate,China,Equity
600436,ZHANGZHOU PIENTZEHUANG PHARMACEUTI,0.01,Health Care,China,Equity
601111,AIR CHINA LTD A,0.01,Industrials,China,Equity
600066,YUTONG BUS LTD A,0.01,Industrials,China,Equity
CNH,CNH CASH,0.01,Cash and/or Derivatives,China,Cash
000617,CNPC CAPITAL LTD A,0.01,Financials,China,Equity
601168,WESTERN MINING LTD A,0.01,Materials,China,Equity
600585,ANHUI CONCH CEMENT LTD A,0.01,Materials,China,Equity
SGAFT,CASH COLLATERAL USD SGAFT,0.01,Cash and/or Derivatives,United States,Cash Collateral and Margins
CZK,CZK CASH,0.01,Cash and/or Derivatives,Czech Republic,Cash
600703,SANAN OPTOELECTRONICS LTD A,0.01,Information Technology,China,Equity
002736,GUOSEN SECURITIES LTD A,0.01,Financials,China,Equity
600498,FIBERHOME TELECOMMUNICATION TECHNO,0.01,Information Technology,China,Equity
TWD,TWD CASH,0.01,Cash and/or Derivatives,Taiwan,Cash
002532,TIANSHAN ALUMINUM GROUP LTD A,0.01,Materials,China,Equity
600438,TONGWEI LTD A,0.01,Information Technology,China,Equity
000066,CHINA GREATWALL TECHNOLOGY GROUP L,0.01,Information Technology,China,Equity
601231,UNIVERSAL SCIENTIFIC INDUSTRIAL (S,0.01,Information Technology,China,Equity
002311,GUANGDONG HAID GROUP LTD A,0.01,Consumer Staples,China,Equity
002812,YUNNAN ENERGY NEW MATERIAL (GROUP),0.01,Materials,China,Equity
000933,HENAN SHENHUO COAL & POWER LTD A,0.01,Materials,China,Equity
300751,SUZHOU MAXWELL TECHNOLOGIES LTD A,0.01,Information Technology,China,Equity
688396,CHINA RESOURCES MICROELECTRONICS L,0.01,Information Technology,China,Equity
601838,BANK OF CHENGDU LTD A,0.01,Financials,China,Equity
600011,HUANENG POWER INTERNATIONAL INC A,0.01,Utilities,China,Equity
603893,ROCKCHIP ELECTRONICS LTD A,0.01,Information Technology,China,Equity
688183,SHENGYI ELECTRONICS LTD A,0.01,Information Technology,China,Equity
688126,NATIONAL SILICON INDUSTRY GROUP LT,0.01,Information Technology,China,Equity
600048,POLY DEVELOPMENTS AND HOLDINGS GRO,0.01,Real Estate,China,Equity
601901,FOUNDER SECURITIES LTD A,0.01,Financials,China,Equity
002128,INNER MONGOLIA DIAN TOU ENERGY COR,0.01,Energy,China,Equity
688387,CICT MOBILE COMMUNICATION TECHNOLO,0.01,Information Technology,China,Equity
688110,DOSILICON LTD A,0.01,Information Technology,China,Equity
600674,SICHUAN CHUANTOU ENERGY LTD A,0.01,Utilities,China,Equity
000625,CHONGQING CHANGAN AUTOMOBILE LTD A,0.01,Consumer Discretionary,China,Equity
603228,SHENZHEN KINWONG ELECTRONIC LTD A,0.01,Information Technology,China,Equity
600958,ORIENT SECURITIES LTD A,0.01,Financials,China,Equity
601877,ZHEJIANG CHINT ELECTRICS LTD A,0.01,Industrials,China,Equity
601991,DATANG INTERNATIONAL POWER GENERAT,0.01,Utilities,China,Equity
603659,SHANGHAI PUTAILAI NEW ENERGY TECHN,0.01,Materials,China,Equity
