iShares MSCI Kokusai ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Dec 10, 2007"
Shares Outstanding,"1,650,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"BNZL","BUNZL","Industrials","Equity","32,068.84","0.01","32,068.84","1,012.00","31.69","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"MNG","M&G PLC","Financials","Equity","32,075.43","0.01","32,075.43","7,708.00","4.16","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"BKT","BANKINTER SA","Financials","Equity","31,963.06","0.01","31,963.06","1,978.00","16.16","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"FORTUM","FORTUM","Utilities","Equity","31,559.83","0.01","31,559.83","1,335.00","23.64","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.86","EUR","-"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Health Care","Equity","31,403.28","0.01","31,403.28","184.00","170.67","United States","NYSE","USD","1.00","USD","-"
"KNIN","KUEHNE UND NAGEL INTERNATIONAL AG","Industrials","Equity","31,403.36","0.01","31,403.36","141.00","222.72","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"SOON","SONOVA HOLDING AG","Health Care","Equity","30,975.67","0.01","30,975.67","139.00","222.85","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"CG","CARLYLE GROUP INC","Financials","Equity","30,924.72","0.01","30,924.72","618.00","50.04","United States","NASDAQ","USD","1.00","USD","-"
"AGS","AGEAS SA","Financials","Equity","30,870.53","0.01","30,870.53","385.00","80.18","Belgium","Nyse Euronext - Euronext Brussels","USD","0.86","EUR","-"
"SOL","WASHINGTON H SOUL PATTINSON & COMP","Financials","Equity","30,606.05","0.01","30,606.05","1,003.00","30.51","Australia","Asx - All Markets","USD","1.38","AUD","-"
"IT","GARTNER INC","Information Technology","Equity","30,521.05","0.01","30,521.05","217.00","140.65","United States","NYSE","USD","1.00","USD","-"
"CHKP","CHECK POINT SOFTWARE TECHNOLOGIES","Information Technology","Equity","30,423.25","0.01","30,423.25","253.00","120.25","Israel","NASDAQ","USD","1.00","USD","Jun 28, 1996"
"DPZ","DOMINOS PIZZA INC","Consumer Discretionary","Equity","30,401.00","0.01","30,401.00","100.00","304.01","United States","NASDAQ","USD","1.00","USD","-"
"SGE","THE SAGE GROUP PLC","Information Technology","Equity","30,414.15","0.01","30,414.15","2,638.00","11.53","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"CNH","CNH INDUSTRIAL N.V. NV","Industrials","Equity","30,249.45","0.01","30,249.45","2,835.00","10.67","United States","NYSE","USD","1.00","USD","-"
"ATRL","ATKINSREALIS GROUP INC","Industrials","Equity","30,256.20","0.01","30,256.20","486.00","62.26","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"BEAN","BELIMO N AG","Industrials","Equity","30,208.80","0.01","30,208.80","30.00","1,006.96","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"BVI","BUREAU VERITAS SA","Industrials","Equity","30,184.48","0.01","30,184.48","973.00","31.02","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"SOLV","SOLVENTUM CORP","Health Care","Equity","30,140.10","0.01","30,140.10","405.00","74.42","United States","NYSE","USD","1.00","USD","-"
"UNI","UNIPOL ASSICURAZIONI SPA","Financials","Equity","30,019.74","0.01","30,019.74","1,151.00","26.08","Italy","Borsa Italiana","USD","0.86","EUR","-"
"DKNG","DRAFTKINGS INC CLASS A","Consumer Discretionary","Equity","30,003.95","0.01","30,003.95","1,193.00","25.15","United States","NASDAQ","USD","1.00","USD","-"
"AKZA","AKZO NOBEL NV","Materials","Equity","29,927.55","0.01","29,927.55","514.00","58.23","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"DAL","DELTA AIR LINES INC","Industrials","Equity","29,836.35","0.01","29,836.35","417.00","71.55","United States","NYSE","USD","1.00","USD","-"
"SMIN","SMITHS GROUP PLC","Industrials","Equity","29,637.69","0.01","29,637.69","866.00","34.22","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"PODD","INSULET CORP","Health Care","Equity","29,587.32","0.01","29,587.32","199.00","148.68","United States","NASDAQ","USD","1.00","USD","-"
"IAG","IA FINANCIAL INC","Financials","Equity","29,249.85","0.01","29,249.85","235.00","124.47","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"GIL","GILDAN ACTIVEWEAR INC","Consumer Discretionary","Equity","29,234.77","0.01","29,234.77","512.00","57.10","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"SGAFT","CASH COLLATERAL EUR SGAFT","Cash and/or Derivatives","Cash Collateral and Margins","29,200.00","0.01","29,200.00","25,000.00","116.80","European Union","-","USD","0.86","EUR","Aug 02, 2016"
"NWSA","NEWS CORP CLASS A","Communication","Equity","29,111.25","0.01","29,111.25","1,109.00","26.25","United States","NASDAQ","USD","1.00","USD","-"
"NOK","NOK CASH","Cash and/or Derivatives","Cash","29,082.22","0.01","29,082.22","268,675.00","10.82","Norway","-","USD","9.24","NOK","-"
"APA","APA GROUP UNITS","Utilities","Equity","29,076.84","0.01","29,076.84","3,774.00","7.70","Australia","Asx - All Markets","USD","1.38","AUD","-"
"RXL","REXEL SA","Industrials","Equity","28,769.35","0.01","28,769.35","647.00","44.47","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"288","WH GROUP LTD","Consumer Staples","Equity","28,772.79","0.01","28,772.79","24,000.00","1.20","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"EPI B","EPIROC CLASS B","Industrials","Equity","28,676.14","0.01","28,676.14","1,141.00","25.13","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"SKA B","SKANSKA B","Industrials","Equity","28,670.05","0.01","28,670.05","1,077.00","26.62","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"TOST","TOAST INC CLASS A","Financials","Equity","28,606.80","0.01","28,606.80","1,240.00","23.07","United States","NYSE","USD","1.00","USD","-"
"HEIO","HEINEKEN HOLDING NV","Consumer Staples","Equity","28,616.47","0.01","28,616.47","408.00","70.14","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"AC","ACCOR SA","Consumer Discretionary","Equity","28,450.04","0.01","28,450.04","547.00","52.01","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"FOX","FOX CORP CLASS B","Communication","Equity","28,245.20","0.01","28,245.20","482.00","58.60","United States","NASDAQ","USD","1.00","USD","-"
"KBX","KNORR BREMSE AG","Industrials","Equity","28,113.99","0.01","28,113.99","231.00","121.71","Germany","Xetra","USD","0.86","EUR","-"
"H78","HONGKONG LAND HOLDINGS LTD","Real Estate","Equity","28,016.00","0.01","28,016.00","3,400.00","8.24","Hong Kong","Singapore Exchange","USD","1.00","USD","-"
"SIG","SIGMA HEALTHCARE LTD","Health Care","Equity","27,983.93","0.01","27,983.93","13,538.00","2.07","Australia","Asx - All Markets","USD","1.38","AUD","-"
"HOT","HOCHTIEF AG","Industrials","Equity","27,856.80","0.01","27,856.80","45.00","619.04","Germany","Xetra","USD","0.86","EUR","-"
"BNR","BRENNTAG","Industrials","Equity","27,790.27","0.01","27,790.27","386.00","72.00","Germany","Xetra","USD","0.86","EUR","-"
"HM B","HENNES & MAURITZ","Consumer Discretionary","Equity","27,561.53","0.01","27,561.53","1,638.00","16.83","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"YAR","YARA INTERNATIONAL","Materials","Equity","27,443.13","0.01","27,443.13","482.00","56.94","Norway","Oslo Bors Asa","USD","9.24","NOK","-"
"XRO","XERO LTD","Information Technology","Equity","27,265.14","0.01","27,265.14","512.00","53.25","Australia","Asx - All Markets","USD","1.38","AUD","-"
"ORK","ORKLA","Consumer Staples","Equity","27,246.77","0.01","27,246.77","2,303.00","11.83","Norway","Oslo Bors Asa","USD","9.24","NOK","-"
"ACM","AECOM","Industrials","Equity","27,051.00","0.01","27,051.00","381.00","71.00","United States","NYSE","USD","1.00","USD","-"
"SGAFT","CASH COLLATERAL USD SGAFT","Cash and/or Derivatives","Cash Collateral and Margins","27,000.00","0.01","27,000.00","27,000.00","100.00","United States","-","USD","1.00","USD","Sep 01, 2016"
"MPL","MEDIBANK PRIVATE LTD","Financials","Equity","26,645.54","0.01","26,645.54","8,032.00","3.32","Australia","Asx - All Markets","USD","1.38","AUD","-"
"BCP","BANCO COMERCIAL PORTUGUES SA","Financials","Equity","26,614.88","0.01","26,614.88","24,267.00","1.10","Portugal","Nyse Euronext - Euronext Lisbon","USD","0.86","EUR","-"
"JKHY","JACK HENRY AND ASSOCIATES INC","Financials","Equity","26,537.94","0.01","26,537.94","198.00","134.03","United States","NASDAQ","USD","1.00","USD","-"
"TTD","TRADE DESK INC CLASS A","Communication","Equity","26,553.41","0.01","26,553.41","1,301.00","20.41","United States","NASDAQ","USD","1.00","USD","-"
"ADDT B","ADDTECH CLASS B","Industrials","Equity","26,487.13","0.01","26,487.13","760.00","34.85","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"G1A","GEA GROUP AG","Industrials","Equity","26,489.13","0.01","26,489.13","409.00","64.77","Germany","Xetra","USD","0.86","EUR","-"
"CCL.B","CCL INDUSTRIES INC CLASS B","Materials","Equity","26,458.64","0.01","26,458.64","417.00","63.45","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"HUBS","HUBSPOT INC","Information Technology","Equity","26,418.24","0.01","26,418.24","144.00","183.46","United States","NYSE","USD","1.00","USD","-"
"TREL B","TRELLEBORG B","Industrials","Equity","26,350.12","0.01","26,350.12","628.00","41.96","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"MOWI","MOWI","Consumer Staples","Equity","26,129.38","0.01","26,129.38","1,254.00","20.84","Norway","Oslo Bors Asa","USD","9.24","NOK","-"
"BLDR","BUILDERS FIRSTSOURCE INC","Industrials","Equity","25,900.16","0.01","25,900.16","352.00","73.58","United States","NYSE","USD","1.00","USD","-"
"MKS","MARKS AND SPENCER GROUP PLC","Consumer Staples","Equity","25,814.01","0.01","25,814.01","5,973.00","4.32","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"SOBI","SWEDISH ORPHAN BIOVITRUM","Health Care","Equity","25,585.98","0.01","25,585.98","545.00","46.95","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"MRO","MELROSE INDUSTRIES PLC","Industrials","Equity","25,452.16","0.01","25,452.16","3,875.00","6.57","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"SDLF","STANDARD LIFE PLC","Financials","Equity","25,372.42","0.01","25,372.42","2,458.00","10.32","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"ABF","ASSOCIATED BRITISH FOODS PLC","Consumer Staples","Equity","25,354.15","0.01","25,354.15","1,044.00","24.29","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"GFL","GFL ENVIRONMENTAL SUBORDINATE VOTI","Industrials","Equity","25,267.54","0.01","25,267.54","680.00","37.16","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"LOTB","LOTUS BAKERIES NV","Consumer Staples","Equity","25,135.36","0.01","25,135.36","2.00","12,567.74","Belgium","Nyse Euronext - Euronext Brussels","USD","0.86","EUR","-"
"CAD","CAD CASH","Cash and/or Derivatives","Cash","24,996.85","0.01","24,996.85","34,322.00","72.83","Canada","-","USD","1.37","CAD","-"
"SECU B","SECURITAS B","Industrials","Equity","24,891.89","0.01","24,891.89","1,535.00","16.22","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"MAERSK A","A P MOLLER MAERSK","Industrials","Equity","24,792.32","0.01","24,792.32","11.00","2,253.85","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.40","DKK","-"
"ERF","EUROFINS SCIENTIFIC","Health Care","Equity","24,490.86","0.01","24,490.86","353.00","69.38","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"SAP","SAPUTO INC","Consumer Staples","Equity","24,423.60","0.01","24,423.60","839.00","29.11","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"LI","KLEPIERRE REIT SA","Real Estate","Equity","24,406.76","0.01","24,406.76","611.00","39.95","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"IFT","INFRATIL LTD","Financials","Equity","24,132.49","0.01","24,132.49","2,675.00","9.02","New Zealand","New Zealand Exchange Ltd","USD","1.69","NZD","-"
"CON","CONTINENTAL AG","Consumer Discretionary","Equity","24,012.14","0.01","24,012.14","297.00","80.85","Germany","Xetra","USD","0.86","EUR","-"
"WISE","WISE PLC CLASS A","Industrials","Equity","23,796.95","0.01","23,796.95","1,763.00","13.50","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"TIT","TELECOM ITALIA","Communication","Equity","23,754.47","0.01","23,754.47","28,677.00","0.83","Italy","Borsa Italiana","USD","0.86","EUR","-"
"BS6","YANGZIJIANG SHIPBUILDING (HOLDINGS","Industrials","Equity","23,730.44","0.01","23,730.44","7,600.00","3.12","Singapore","Singapore Exchange","USD","1.27","SGD","-"
"BEI","BEIERSDORF AG","Consumer Staples","Equity","23,659.55","0.01","23,659.55","287.00","82.44","Germany","Xetra","USD","0.86","EUR","-"
"FME","FRESENIUS MEDICAL CARE AG","Health Care","Equity","23,632.76","0.01","23,632.76","547.00","43.20","Germany","Xetra","USD","0.86","EUR","-"
"COLO B","COLOPLAST B","Health Care","Equity","23,528.80","0.01","23,528.80","377.00","62.41","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.40","DKK","-"
"H","HYATT HOTELS CORP CLASS A","Consumer Discretionary","Equity","23,457.24","0.01","23,457.24","138.00","169.98","United States","NYSE","USD","1.00","USD","-"
"KEY","KEYERA CORP","Energy","Equity","23,239.28","0.01","23,239.28","579.00","40.14","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"EXO","EXOR NV","Financials","Equity","23,137.96","0.01","23,137.96","297.00","77.91","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"TLC","THE LOTTERY CORPORATION LTD","Consumer Discretionary","Equity","22,963.81","0.01","22,963.81","6,029.00","3.81","Australia","Asx - All Markets","USD","1.38","AUD","-"
"MAERSK B","A P MOLLER MAERSK B","Industrials","Equity","22,968.29","0.01","22,968.29","10.00","2,296.83","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.40","DKK","-"
"UAL","UNITED AIRLINES HOLDINGS INC","Industrials","Equity","22,948.78","0.01","22,948.78","239.00","96.02","United States","NASDAQ","USD","1.00","USD","-"
"ELI","ELIA GROUP SA","Utilities","Equity","22,846.66","0.01","22,846.66","145.00","157.56","Belgium","Nyse Euronext - Euronext Brussels","USD","0.86","EUR","-"
"GRAB","GRAB HOLDINGS LTD CLASS A","Industrials","Equity","22,794.45","0.01","22,794.45","6,385.00","3.57","Singapore","NASDAQ","USD","1.00","USD","-"
"AUD","AUD CASH","Cash and/or Derivatives","Cash","22,755.47","0.01","22,755.47","31,485.00","72.28","Australia","-","USD","1.38","AUD","-"
"STN","STANTEC INC","Industrials","Equity","22,775.45","0.01","22,775.45","313.00","72.77","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"NTGY","NATURGY ENERGY GROUP SA","Utilities","Equity","22,627.24","0.01","22,627.24","706.00","32.05","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"TLX","TALANX AG","Financials","Equity","22,558.75","0.01","22,558.75","185.00","121.94","Germany","Xetra","USD","0.86","EUR","-"
"AM","DASSAULT AVIATION SA","Industrials","Equity","22,572.30","0.01","22,572.30","68.00","331.95","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"ORNBV","ORION CLASS B","Health Care","Equity","22,576.80","0.01","22,576.80","287.00","78.67","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.86","EUR","-"
"EFN","ELEMENT FLEET MANAGEMENT CORP","Industrials","Equity","22,471.00","0.01","22,471.00","1,124.00","19.99","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"CRBG","COREBRIDGE FINANCIAL INC","Financials","Equity","22,432.26","0.01","22,432.26","811.00","27.66","United States","NYSE","USD","1.00","USD","-"
"HEN","HENKEL AG","Consumer Staples","Equity","22,392.78","0.01","22,392.78","319.00","70.20","Germany","Xetra","USD","0.86","EUR","-"
"IVN","IVANHOE MINES LTD CLASS A","Materials","Equity","22,394.39","0.01","22,394.39","2,454.00","9.13","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"PSON","PEARSON PLC","Consumer Discretionary","Equity","22,295.76","0.01","22,295.76","1,497.00","14.89","United Kingdom","London Stock Exchange","USD","0.74","GBP","Jan 02, 1985"
"SPX","SPIRAX GROUP PLC","Industrials","Equity","22,256.10","0.01","22,256.10","231.00","96.35","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"EMSN","EMS-CHEMIE HOLDING AG","Materials","Equity","22,130.13","0.01","22,130.13","26.00","851.16","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"LUG","LUNDIN GOLD INC","Materials","Equity","21,943.52","0.01","21,943.52","319.00","68.79","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"AZRG","AZRIELI GROUP LTD","Real Estate","Equity","21,860.51","0.01","21,860.51","132.00","165.61","Israel","Tel Aviv Stock Exchange","USD","2.90","ILS","-"
"AIA","AUCKLAND INTERNATIONAL AIRPORT LTD","Industrials","Equity","21,842.34","0.01","21,842.34","4,395.00","4.97","New Zealand","New Zealand Exchange Ltd","USD","1.69","NZD","-"
"OKLO","OKLO INC CLASS A","Utilities","Equity","21,776.04","0.01","21,776.04","324.00","67.21","United States","NYSE","USD","1.00","USD","-"
"ASX","ASX LTD","Financials","Equity","21,739.80","0.01","21,739.80","514.00","42.30","Australia","Asx - All Markets","USD","1.38","AUD","-"
"MICC","MAGNUM ICE CREAM NV","Consumer Staples","Equity","21,741.68","0.01","21,741.68","1,431.00","15.19","Netherlands","Euronext Amsterdam","USD","0.86","EUR","-"
"GET","GETLINK","Industrials","Equity","21,624.69","0.01","21,624.69","997.00","21.69","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"ANA","ACCIONA SA","Utilities","Equity","21,627.62","0.01","21,627.62","71.00","304.62","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"27","GALAXY ENTERTAINMENT GROUP LTD","Consumer Discretionary","Equity","21,589.81","0.01","21,589.81","5,000.00","4.32","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"66","MTR CORPORATION CORP LTD","Industrials","Equity","21,577.04","0.01","21,577.04","5,000.00","4.32","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"IG","ITALGAS","Utilities","Equity","21,514.65","0.01","21,514.65","1,778.00","12.10","Italy","Borsa Italiana","USD","0.86","EUR","-"
"SCHN","SCHINDLER HOLDING AG","Industrials","Equity","21,476.28","0.01","21,476.28","67.00","320.54","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"CAE","CAE INC","Industrials","Equity","21,368.14","0.01","21,368.14","826.00","25.87","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"INDU C","INDUSTRIVARDEN SERIES","Financials","Equity","21,375.57","0.01","21,375.57","417.00","51.26","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"ELISA","ELISA","Communication","Equity","21,354.87","0.01","21,354.87","449.00","47.56","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.86","EUR","-"
"RBI","RAIFFEISEN BANK INTERNATIONAL AG","Financials","Equity","21,251.88","0.01","21,251.88","385.00","55.20","Austria","Wiener Boerse Ag","USD","0.86","EUR","-"
"SGP","STOCKLAND STAPLED UNITS LTD","Real Estate","Equity","20,913.29","0.01","20,913.29","7,307.00","2.86","Australia","Asx - All Markets","USD","1.38","AUD","-"
"UHR","THE SWATCH GROUP AG","Consumer Discretionary","Equity","20,884.87","0.01","20,884.87","81.00","257.84","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"REA","REA GROUP LTD","Communication","Equity","20,859.98","0.01","20,859.98","179.00","116.54","Australia","Asx - All Markets","USD","1.38","AUD","-"
"FUTU","FUTU HOLDINGS ADR LTD","Financials","Equity","20,801.97","0.01","20,801.97","147.00","141.51","Hong Kong","NASDAQ","USD","1.00","USD","-"
"6823","HKT TRUST AND HKT UNITS LTD","Communication","Equity","20,592.46","0.01","20,592.46","12,740.00","1.62","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"SKF B","SKF B","Industrials","Equity","20,205.00","0.01","20,205.00","806.00","25.07","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"CLAR","CAPITALAND ASCENDAS REIT","Real Estate","Equity","20,073.53","0.01","20,073.53","10,359.00","1.94","Singapore","Singapore Exchange","USD","1.27","SGD","-"
"GBLB","GROUPE BRUXELLES LAMBERT NV","Financials","Equity","19,901.55","0.01","19,901.55","220.00","90.46","Belgium","Nyse Euronext - Euronext Brussels","USD","0.86","EUR","-"
"AMUN","AMUNDI SA","Financials","Equity","19,854.01","0.01","19,854.01","198.00","100.27","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"12","HENDERSON LAND DEVELOPMENT LTD","Real Estate","Equity","19,795.78","0.01","19,795.78","4,523.00","4.38","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"Z","ZILLOW GROUP INC CLASS C","Real Estate","Equity","19,731.36","0.01","19,731.36","528.00","37.37","United States","NASDAQ","USD","1.00","USD","-"
"CAR","CAR GROUP LTD","Communication","Equity","19,708.77","0.01","19,708.77","1,042.00","18.91","Australia","Asx - All Markets","USD","1.38","AUD","-"
"QIA","QIAGEN NV","Health Care","Equity","19,468.19","0.01","19,468.19","583.00","33.39","Germany","Deutsche Boerse Xetra","USD","0.86","EUR","-"
"83","SINO LAND LTD","Real Estate","Equity","19,472.96","0.01","19,472.96","12,000.00","1.62","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"F34","WILMAR INTERNATIONAL LTD","Consumer Staples","Equity","19,377.87","0.01","19,377.87","6,500.00","2.98","Singapore","Singapore Exchange","USD","1.27","SGD","-"
"REC","RECORDATI INDUSTRIA CHIMICA E FARM","Health Care","Equity","19,300.27","0.01","19,300.27","319.00","60.50","Italy","Borsa Italiana","USD","0.86","EUR","-"
"LIFCO B","LIFCO CLASS B","Industrials","Equity","19,234.36","0.01","19,234.36","645.00","29.82","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"IPN","IPSEN SA","Health Care","Equity","19,171.79","0.01","19,171.79","99.00","193.66","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"C6L","SINGAPORE AIRLINES LTD","Industrials","Equity","19,184.09","0.01","19,184.09","3,900.00","4.92","Singapore","Singapore Exchange","USD","1.27","SGD","-"
"PNDORA","PANDORA","Consumer Discretionary","Equity","19,040.97","0.01","19,040.97","236.00","80.68","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.40","DKK","-"
"SRT3","SARTORIUS PREF AG","Health Care","Equity","18,951.97","0.01","18,951.97","76.00","249.37","Germany","Xetra","USD","0.86","EUR","-"
"IAG","INTERNATIONAL AIRLINES GROUP SA","Industrials","Equity","18,919.71","0.01","18,919.71","3,645.00","5.19","Spain","Bolsa De Madrid","USD","0.86","EUR","-"
"SBRY","SAINSBURY(J) PLC","Consumer Staples","Equity","18,844.24","0.01","18,844.24","4,555.00","4.14","United Kingdom","London Stock Exchange","USD","0.74","GBP","Jan 02, 1985"
"G24","SCOUT24 N","Communication","Equity","18,658.80","0.01","18,658.80","213.00","87.60","Germany","Xetra","USD","0.86","EUR","-"
"TRYG","TRYG","Financials","Equity","18,664.98","0.01","18,664.98","794.00","23.51","Denmark","Omx Nordic Exchange Copenhagen A/S","USD","6.40","DKK","-"
"KESKOB","KESKO CLASS B","Consumer Staples","Equity","18,388.01","0.01","18,388.01","774.00","23.76","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.86","EUR","-"
"NIBE B","NIBE INDUSTRIER CLASS B","Industrials","Equity","18,256.22","0.01","18,256.22","4,098.00","4.45","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"BARN","BARRY CALLEBAUT AG","Consumer Staples","Equity","18,267.03","0.01","18,267.03","12.00","1,522.25","Switzerland","SIX Swiss Exchange","USD","0.78","CHF","-"
"WTB","WHITBREAD PLC","Consumer Discretionary","Equity","18,269.61","0.01","18,269.61","579.00","31.55","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"INDU A","INDUSTRIVARDEN A","Financials","Equity","18,273.48","0.01","18,273.48","352.00","51.91","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"SEK","SEK CASH","Cash and/or Derivatives","Cash","18,103.11","0.01","18,103.11","169,128.00","10.70","Sweden","-","USD","9.34","SEK","-"
"RNO","RENAULT SA","Consumer Discretionary","Equity","18,054.08","0.01","18,054.08","546.00","33.07","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"ALO","ALSTOM SA","Industrials","Equity","18,057.16","0.01","18,057.16","870.00","20.76","France","Nyse Euronext - Euronext Paris","USD","0.86","EUR","-"
"1308","SITC INTERNATIONAL HOLDINGS LTD","Industrials","Equity","17,762.12","0.01","17,762.12","4,000.00","4.44","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"9CI","CAPITALAND INVESTMENT LTD","Real Estate","Equity","17,538.15","0.01","17,538.15","8,500.00","2.06","Singapore","Singapore Exchange","USD","1.27","SGD","-"
"P911","DR ING HC F PORSCHE PRF AG","Consumer Discretionary","Equity","17,456.93","0.01","17,456.93","318.00","54.90","Germany","Xetra","USD","0.86","EUR","-"
"NICE","NICE LTD","Information Technology","Equity","17,458.79","0.01","17,458.79","199.00","87.73","Israel","Tel Aviv Stock Exchange","USD","2.90","ILS","-"
"LAND","LAND SECURITIES GROUP REIT PLC","Real Estate","Equity","17,396.60","0.01","17,396.60","2,211.00","7.87","United Kingdom","London Stock Exchange","USD","0.74","GBP","-"
"SCA B","SVENSKA CELLULOSA B","Materials","Equity","17,352.55","0.01","17,352.55","1,628.00","10.66","Sweden","Nasdaq Omx Nordic","USD","9.34","SEK","-"
"JMT","JERONIMO MARTINS SA","Consumer Staples","Equity","17,265.42","0.01","17,265.42","806.00","21.42","Portugal","Nyse Euronext - Euronext Lisbon","USD","0.86","EUR","-"
"FSV","FIRSTSERVICE SUBORDINATE VOTING CO","Real Estate","Equity","17,245.78","0.01","17,245.78","133.00","129.67","Canada","Toronto Stock Exchange","USD","1.37","CAD","-"
"STERV","STORA ENSO CLASS R","Materials","Equity","17,148.44","0.01","17,148.44","1,530.00","11.21","Finland","Nasdaq Omx Helsinki Ltd.","USD","0.86","EUR","-"
"VCX","VICINITY CENTRES","Real Estate","Equity","17,109.28","0.01","17,109.28","9,584.00","1.79","Australia","Asx - All Markets","USD","1.38","AUD","-"
"1038","CHEUNG KONG INFRASTRUCTURE HOLDING","Utilities","Equity","16,942.44","0.01","16,942.44","2,000.00","8.47","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"TITR","TELECOM ITALIA S.P.A.","Communication","Equity","16,888.09","0.01","16,888.09","17,590.00","0.96","Italy","Borsa Italiana","USD","0.86","EUR","-"
"19","SWIRE PACIFIC LTD A","Industrials","Equity","16,872.22","0.01","16,872.22","1,500.00","11.25","Hong Kong","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
