iShares MSCI Brazil ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Jul 10, 2000"
Shares Outstanding,"291,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"PSSA3","PORTO SEGURO SA","Financials","Equity","39,720,626.11","0.37","39,720,626.11","4,061,903.00","9.78","Brazil","XBSP","USD","4.98","BRL","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","37,417,229.00","0.34","37,417,229.00","37,417,229.00","1.00","United States","-","USD","1.00","USD","-"
"MBRF3","MARFRIG GLOBAL FOODS SA","Consumer Staples","Equity","37,337,980.74","0.34","37,337,980.74","10,674,440.00","3.50","Brazil","XBSP","USD","4.98","BRL","-"
"STNE","STONECO LTD CLASS A","Financials","Equity","22,701,259.20","0.21","22,701,259.20","2,340,336.00","9.70","Brazil","NASDAQ","USD","1.00","USD","-"
"JPFFT","CASH COLLATERAL USD JPFFT","Cash and/or Derivatives","Cash Collateral and Margins","7,260,000.00","0.07","7,260,000.00","7,260,000.00","100.00","United States","-","USD","1.00","USD","Feb 01, 2009"
"ETD_BRL","ETD BRL BALANCE WITH R73215","Cash and/or Derivatives","Cash","6,753,926.32","0.06","6,753,926.32","33,635,566.00","20.08","Brazil","-","USD","4.98","BRL","Jan 01, 2000"
"GSCFT","CASH COLLATERAL USD GSCFT","Cash and/or Derivatives","Cash Collateral and Margins","6,429,000.00","0.06","6,429,000.00","6,429,000.00","100.00","United States","-","USD","1.00","USD","Feb 01, 2009"
"XBM6","MINI BOVESPA (IBOVESPA) INDEX JUN","Cash and/or Derivatives","Futures","0.00","0.00","36,314,770.28","5,011.00","36,235.05","-","Bm&Fbovespa S.A. - Bolsa De Valores Mercadorias E Futuros","USD","4.98","BRL","-"
"MCBM6","BCLEAR MSCI BRAZIL INDEX JUN 26","Cash and/or Derivatives","Futures","0.00","0.00","86,495,980.00","1,102.00","784.90","-","IFLL","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","-5,799,381.08","-0.05","-5,799,381.08","-5,799,381.00","100.00","United States","-","USD","1.00","USD","-"

"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners."
