iShares MSCI Taiwan ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Jun 20, 2000"
Shares Outstanding,"105,100,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"8069","E INK HOLDINGS INC","Information Technology","Equity","52,672,378.23","0.53","52,672,378.23","7,345,000.00","7.17","Taiwan","Gretai Securities Market","USD","31.52","TWD","-"
"5880","TAIWAN COOPERATIVE FINANCIAL HOLDI","Financials","Equity","50,955,250.04","0.51","50,955,250.04","70,587,020.00","0.72","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"3045","TAIWAN MOBILE LTD","Communication","Equity","49,997,938.60","0.50","49,997,938.60","13,701,609.00","3.65","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2356","INVENTEC CORP","Information Technology","Equity","47,141,239.97","0.47","47,141,239.97","27,925,868.00","1.69","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"4904","FAR EASTONE TELECOMMUNICATIONS LTD","Communication","Equity","47,103,747.67","0.47","47,103,747.67","15,132,259.00","3.11","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"4938","PEGATRON CORP","Information Technology","Equity","46,077,926.35","0.46","46,077,926.35","18,859,037.00","2.44","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"3293","INTERNATIONAL GAMES SYSTEM LTD","Communication","Equity","46,015,294.30","0.46","46,015,294.30","2,003,000.00","22.97","Taiwan","Gretai Securities Market","USD","31.52","TWD","-"
"2002","CHINA STEEL CORP","Materials","Equity","45,684,079.93","0.46","45,684,079.93","78,673,977.00","0.58","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1326","FORMOSA CHEMICALS & FIBRE CORP","Materials","Equity","45,587,002.05","0.46","45,587,002.05","31,961,610.00","1.43","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1301","FORMOSA PLASTICS CORP","Materials","Equity","45,053,396.15","0.45","45,053,396.15","30,799,518.00","1.46","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"5871","CHAILEASE HOLDING LTD","Financials","Equity","44,722,602.95","0.45","44,722,602.95","13,050,304.00","3.43","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"5876","SHANGHAI COMMERCIAL LTD","Financials","Equity","43,457,527.70","0.44","43,457,527.70","33,984,218.00","1.28","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1101","TAIWAN CEMENT LTD","Materials","Equity","43,106,921.62","0.43","43,106,921.62","55,336,645.00","0.78","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1519","FORTUNE ELECTRIC LTD","Industrials","Equity","42,567,748.69","0.43","42,567,748.69","1,541,980.00","27.61","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2801","CHANG HWA COMMERCIAL BANK LTD","Financials","Equity","41,897,172.39","0.42","41,897,172.39","64,724,970.00","0.65","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2912","PRESIDENT CHAIN STORE CORP","Consumer Staples","Equity","41,736,766.54","0.42","41,736,766.54","5,807,215.00","7.19","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2324","COMPAL ELECTRONICS INC","Information Technology","Equity","40,427,931.41","0.41","40,427,931.41","42,118,554.00","0.96","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2834","TAIWAN BUSINESS BANK LTD","Financials","Equity","40,037,668.92","0.40","40,037,668.92","78,861,696.00","0.51","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2207","HOTAI MOTOR LTD","Consumer Discretionary","Equity","38,004,767.57","0.38","38,004,767.57","2,556,500.00","14.87","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2474","CATCHER TECHNOLOGY LTD","Information Technology","Equity","37,911,059.54","0.38","37,911,059.54","6,271,743.00","6.04","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2618","EVA AIRWAYS CORP","Industrials","Equity","34,622,402.03","0.35","34,622,402.03","31,175,000.00","1.11","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1504","TECO ELECTRIC & MACHINERY LTD","Industrials","Equity","33,150,309.38","0.33","33,150,309.38","14,430,000.00","2.30","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1402","FAR EASTERN NEW CENTURY CORP","Industrials","Equity","33,042,037.13","0.33","33,042,037.13","38,927,843.00","0.85","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2609","YANG MING MARINE TRANSPORT CORP","Industrials","Equity","32,694,545.45","0.33","32,694,545.45","21,201,000.00","1.54","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"1102","ASIA CEMENT CORP","Materials","Equity","31,293,136.20","0.31","31,293,136.20","28,017,136.00","1.12","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"6919","CALIWAY BIOPHARMACEUTICALS LTD","Health Care","Equity","26,758,343.65","0.27","26,758,343.65","8,658,000.00","3.09","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2610","CHINA AIRLINES LTD","Industrials","Equity","20,903,257.18","0.21","20,903,257.18","35,513,000.00","0.59","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2615","WAN HAI LINES LTD","Industrials","Equity","20,326,422.34","0.20","20,326,422.34","8,564,000.00","2.37","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2633","TAIWAN HIGH SPEED RAIL CORP","Industrials","Equity","19,673,809.30","0.20","19,673,809.30","23,939,000.00","0.82","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"TWD","TWD CASH","Cash and/or Derivatives","Cash","11,855,781.85","0.12","11,855,781.85","373,634,965.00","3.17","Taiwan","-","USD","31.52","TWD","-"
"XTSLA","BLK CSH FND TREASURY SL AGENCY","Cash and/or Derivatives","Money Market","4,644,971.12","0.05","4,644,971.12","4,644,971.00","1.00","United States","-","USD","1.00","USD","-"
"BZUFT","CASH COLLATERAL USD BZUFT","Cash and/or Derivatives","Cash Collateral and Margins","770,000.00","0.01","770,000.00","770,000.00","100.00","United States","-","USD","1.00","USD","Dec 05, 2016"
"1602","PACIFIC ELECTRIC WIRE","Industrials","Equity","0.00","0.00","0.00","197.00","0.00","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"2418","YA HSIN INDUSTRIAL CO. LTD.","Information Technology","Equity","2.17","0.00","2.17","6,845,461.00","0.00","Taiwan","Taiwan Stock Exchange","USD","31.52","TWD","-"
"TWTK6","FTSE TAIWAN MAY 26","Cash and/or Derivatives","Futures","0.00","0.00","8,970,570.00","63.00","3,559.75","-","Singapore Exchange Derivatives Clearing Limited","USD","1.00","USD","-"
"USD","USD CASH","Cash and/or Derivatives","Cash","-2,109,553.86","-0.02","-2,109,553.86","-2,109,554.00","100.00","United States","-","USD","1.00","USD","-"

"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners."
