iShares MSCI China ETF
Fund Holdings as of,"May 14, 2026"
Inception Date,"Mar 29, 2011"
Shares Outstanding,"116,000,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"

Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"605117","NINGBO DEYE TECHNOLOGY LTD A","Industrials","Equity","2,949,009.51","0.04","2,949,009.51","132,327.00","22.29","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000988","HUAGONG TECH LTD A","Information Technology","Equity","2,942,969.17","0.04","2,942,969.17","145,300.00","20.25","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300014","EVE ENERGY LTD A","Industrials","Equity","2,932,430.79","0.04","2,932,430.79","304,636.00","9.63","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300442","RANGE INTELLIGENT COMPUTING TECHNO","Information Technology","Equity","2,932,637.34","0.04","2,932,637.34","199,600.00","14.69","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"688521","VERISILICON MICROELECTRONICS (SHAN","Information Technology","Equity","2,890,409.59","0.04","2,890,409.59","73,738.00","39.20","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600522","JIANGSU ZHONGTIAN TECHNOLOGY LTD A","Industrials","Equity","2,863,636.36","0.04","2,863,636.36","440,500.00","6.50","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300604","HANGZHOU CHANG CHUAN TECHNOLOGY LT","Information Technology","Equity","2,857,310.31","0.04","2,857,310.31","92,800.00","30.79","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600690","HAIER SMART HOME LTD A","Consumer Discretionary","Equity","2,845,654.56","0.04","2,845,654.56","907,146.00","3.14","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600089","TBEA LTD A","Industrials","Equity","2,832,733.73","0.04","2,832,733.73","692,234.00","4.09","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002493","RONGSHENG PETRO CHEMICAL LTD A","Materials","Equity","2,831,905.97","0.04","2,831,905.97","1,472,092.00","1.92","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"688072","PIOTECH INC A","Information Technology","Equity","2,830,151.53","0.04","2,830,151.53","38,943.00","72.67","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600016","CHINA MINSHENG BANKING CORP LTD A","Financials","Equity","2,820,250.12","0.04","2,820,250.12","5,255,970.00","0.54","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600893","AECC AVIATION POWER LTD A","Industrials","Equity","2,815,316.05","0.04","2,815,316.05","393,292.00","7.16","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"1066","SHANDONG WEIGAO GP MEDICAL POLYMER","Health Care","Equity","2,740,684.85","0.04","2,740,684.85","6,046,800.00","0.45","China","Hong Kong Exchanges And Clearing Ltd","USD","7.83","HKD","-"
"601336","NEW CHINA LIFE INSURANCE LTD A","Financials","Equity","2,728,105.43","0.04","2,728,105.43","296,676.00","9.20","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600489","ZHONGJIN GOLD CORP LTD A","Materials","Equity","2,686,499.69","0.04","2,686,499.69","700,400.00","3.84","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000425","XCMG CONSTRUCTION MACHINERY LTD A","Industrials","Equity","2,630,480.26","0.04","2,630,480.26","1,740,916.00","1.51","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"603501","OMNIVISION INTEGRATED CIRCUITS GRO","Information Technology","Equity","2,627,352.69","0.04","2,627,352.69","177,345.00","14.81","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600010","INNER MONGOLIA BAOTOU STEEL UNION","Materials","Equity","2,626,031.00","0.04","2,626,031.00","6,647,092.00","0.40","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600926","BANK OF HANGZHOU LTD A","Financials","Equity","2,622,155.11","0.04","2,622,155.11","1,069,628.00","2.45","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000776","GF SECURITIES LTD A","Financials","Equity","2,610,455.89","0.04","2,610,455.89","870,199.00","3.00","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600905","CHINA THREE GORGES RENEWABLES(GROU","Utilities","Equity","2,596,635.48","0.04","2,596,635.48","4,234,326.00","0.61","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601888","CHINA TOURISM GROUP DUTY FREE CORP","Consumer Discretionary","Equity","2,590,423.98","0.04","2,590,423.98","289,024.00","8.96","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600547","SHANDONG GOLD-MINING LTD A","Materials","Equity","2,585,667.95","0.04","2,585,667.95","522,191.00","4.95","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600999","CHINA MERCHANTS SECURITIES LTD A","Financials","Equity","2,575,939.77","0.04","2,575,939.77","1,091,468.00","2.36","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601012","LONGI GREEN ENERGY TECHNOLOGY LTD","Information Technology","Equity","2,555,159.61","0.04","2,555,159.61","1,063,401.00","2.40","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002600","LINGYI ITECH (GUANGDONG) A","Information Technology","Equity","2,542,579.00","0.04","2,542,579.00","1,051,713.00","2.42","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600875","DONGFANG ELECTRIC CORP LTD A","Industrials","Equity","2,525,928.91","0.04","2,525,928.91","445,300.00","5.67","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002080","SINOMA SCIENCE & TECHNOLOGY LTD A","Materials","Equity","2,517,882.12","0.04","2,517,882.12","248,300.00","10.14","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"603799","ZHEJIANG HUAYOU COBALT LTD A","Industrials","Equity","2,512,488.44","0.04","2,512,488.44","282,606.00","8.89","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002709","GUANGZHOU TINCI MATERIALS TECHNOLO","Materials","Equity","2,509,761.94","0.04","2,509,761.94","306,710.00","8.18","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601689","NINGBO TUOPU GROUP CLS LTD A","Consumer Discretionary","Equity","2,470,204.13","0.04","2,470,204.13","257,485.00","9.59","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002230","IFLYTEK LTD A","Information Technology","Equity","2,449,907.29","0.04","2,449,907.29","348,562.00","7.03","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600188","YANKUANG ENERGY GROUP LTD A","Energy","Equity","2,422,886.74","0.04","2,422,886.74","808,865.00","3.00","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600660","FUYAO GLASS INDUSTRY GROUP LTD A","Consumer Discretionary","Equity","2,421,801.31","0.04","2,421,801.31","289,698.00","8.36","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000651","GREE ELECTRIC APPLIANCES INC OF ZH","Consumer Discretionary","Equity","2,407,253.29","0.04","2,407,253.29","406,019.00","5.93","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000807","YUNNAN ALUMINIUM LTD A","Materials","Equity","2,396,759.85","0.04","2,396,759.85","514,848.00","4.66","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"688111","BEIJING KINGSOFT OFFICE SOFTWARE I","Information Technology","Equity","2,356,576.17","0.03","2,356,576.17","62,532.00","37.69","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601169","BANK OF BEIJING LTD A","Financials","Equity","2,355,096.73","0.03","2,355,096.73","3,043,099.00","0.77","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601868","CHINA ENERGY ENGINEERING CORP LTD","Industrials","Equity","2,344,618.71","0.03","2,344,618.71","4,939,500.00","0.47","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601727","SHANGHAI ELECTRIC GROUP LTD A","Industrials","Equity","2,333,064.37","0.03","2,333,064.37","1,798,501.00","1.30","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601006","DAQIN RAILWAY LTD A","Industrials","Equity","2,329,845.06","0.03","2,329,845.06","2,954,200.00","0.79","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300757","ROBOTECHNIK INTELLIGENT TECHNOLOGY","Industrials","Equity","2,318,248.15","0.03","2,318,248.15","26,700.00","86.83","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000166","SHENWAN HONGYUAN GROUP LTD A","Financials","Equity","2,300,186.16","0.03","2,300,186.16","3,341,279.00","0.69","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600673","GUANGDONG HEC TECHNOLOGY HOLDING L","Materials","Equity","2,296,252.48","0.03","2,296,252.48","409,600.00","5.61","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600886","SDIC POWER HOLDINGS LTD A","Utilities","Equity","2,276,120.69","0.03","2,276,120.69","1,154,000.00","1.97","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"605499","EASTROC BEVERAGE (GROUP) LTD A","Consumer Staples","Equity","2,270,816.07","0.03","2,270,816.07","79,610.00","28.52","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601390","CHINA RAILWAY GROUP LTD A","Industrials","Equity","2,261,635.08","0.03","2,261,635.08","3,044,098.00","0.74","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000977","INSPUR ELECTRONIC INFORMATION INDU","Information Technology","Equity","2,252,544.42","0.03","2,252,544.42","213,416.00","10.55","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600418","ANHUI JIANGHUAI AUTOMOBILE CORP LT","Consumer Discretionary","Equity","2,244,558.27","0.03","2,244,558.27","320,556.00","7.00","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002466","TIANQI LITHIUM INDUSTRIES CORP A","Materials","Equity","2,211,775.75","0.03","2,211,775.75","212,251.00","10.42","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300015","AIER EYE HOSPITAL GROUP LTD A","Health Care","Equity","2,202,830.87","0.03","2,202,830.87","1,386,210.00","1.59","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"002602","ZHEJIANG CENTURY HUATONG GROUP LTD","Communication","Equity","2,198,304.75","0.03","2,198,304.75","1,035,600.00","2.12","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300136","SHENZHEN SUNWAY COMMUNICATION LTD","Information Technology","Equity","2,189,616.13","0.03","2,189,616.13","144,900.00","15.11","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300124","SHENZHEN INOVANCE TECHNOLOGY LTD A","Industrials","Equity","2,179,053.40","0.03","2,179,053.40","198,630.00","10.97","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"603296","HUAQIN TECHNOLOGY LTD A","Information Technology","Equity","2,167,628.28","0.03","2,167,628.28","128,200.00","16.91","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002001","ZHEJIANG NHU LTD A","Materials","Equity","2,164,863.13","0.03","2,164,863.13","445,699.00","4.86","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600104","SAIC MOTOR CORP LTD A","Consumer Discretionary","Equity","2,145,362.74","0.03","2,145,362.74","1,113,504.00","1.93","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601628","CHINA LIFE INSURANCE LTD A","Financials","Equity","2,128,008.15","0.03","2,128,008.15","401,105.00","5.31","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002837","SHENZHEN ENVICOOL TECHNOLOGY LTD A","Industrials","Equity","2,127,252.08","0.03","2,127,252.08","141,200.00","15.07","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300498","WENS FOODSTUFF GROUP LTD","Consumer Staples","Equity","2,103,208.40","0.03","2,103,208.40","946,123.00","2.22","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600362","JIANGXI COPPER LTD A","Materials","Equity","2,103,324.14","0.03","2,103,324.14","294,800.00","7.13","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601669","POWER CONSTRUCTION CORPORATION OF","Industrials","Equity","2,098,340.21","0.03","2,098,340.21","2,441,597.00","0.86","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601066","CHINA SECURITIES LTD A","Financials","Equity","2,077,102.68","0.03","2,077,102.68","626,799.00","3.31","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688120","HWATSING TECHNOLOGY LTD A","Information Technology","Equity","2,077,462.07","0.03","2,077,462.07","56,259.00","36.93","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601995","CHINA INTERNATIONAL CAPITAL CORP L","Financials","Equity","2,054,771.52","0.03","2,054,771.52","406,502.00","5.05","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600584","JCET GROUP LTD A","Information Technology","Equity","2,054,328.16","0.03","2,054,328.16","256,600.00","8.01","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300475","SHANNON SEMICONDUCTOR TECHNOLOGY L","Information Technology","Equity","2,048,240.63","0.03","2,048,240.63","69,300.00","29.56","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000895","HENAN SHUANGHUI INVESTMENT & DEVEL","Consumer Staples","Equity","2,012,775.46","0.03","2,012,775.46","509,290.00","3.95","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"688271","SHANGHAI UNITED IMAGING HEALTHCARE","Health Care","Equity","2,007,510.83","0.03","2,007,510.83","121,625.00","16.51","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600160","ZHEJIANG JU HUA LTD A","Materials","Equity","2,006,097.01","0.03","2,006,097.01","393,772.00","5.09","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002648","SATELLITE CHEMICAL LTD A","Materials","Equity","1,980,372.45","0.03","1,980,372.45","496,095.00","3.99","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601111","AIR CHINA LTD A","Industrials","Equity","1,977,477.81","0.03","1,977,477.81","1,910,914.00","1.03","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601881","CHINA GALAXY SECURITIES LTD A","Financials","Equity","1,972,798.61","0.03","1,972,798.61","1,054,600.00","1.87","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002050","ZHEJIANG SANHUA INTELLIGENT CONTRO","Industrials","Equity","1,969,563.65","0.03","1,969,563.65","270,300.00","7.29","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000538","YUNNAN BAIYAO GROUP LTD A","Health Care","Equity","1,969,764.72","0.03","1,969,764.72","259,462.00","7.59","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000938","UNISPLENDOUR CORP LTD A","Information Technology","Equity","1,945,479.86","0.03","1,945,479.86","410,627.00","4.74","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600795","GD POWER DEVELOPMENT LTD A","Utilities","Equity","1,940,037.88","0.03","1,940,037.88","2,669,500.00","0.73","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601991","DATANG INTERNATIONAL POWER GENERAT","Utilities","Equity","1,935,191.70","0.03","1,935,191.70","1,823,300.00","1.06","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600026","COSCO SHIPPING ENERGY TRANSPORTATI","Energy","Equity","1,932,412.54","0.03","1,932,412.54","574,700.00","3.36","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601998","CHINA CITIC BANK CORP LTD A","Financials","Equity","1,929,615.69","0.03","1,929,615.69","1,608,100.00","1.20","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002202","GOLDWIND SCIENCE&TECHNOLOGY LTD A","Industrials","Equity","1,923,250.82","0.03","1,923,250.82","501,220.00","3.84","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601179","CHINA XD ELECTRIC LTD A","Industrials","Equity","1,923,323.40","0.03","1,923,323.40","740,900.00","2.60","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002625","KUANG-CHI TECHNOLOGIES LTD A","Industrials","Equity","1,914,328.52","0.03","1,914,328.52","319,072.00","6.00","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600549","XIAMEN TUNGSTEN LTD A","Materials","Equity","1,905,396.75","0.03","1,905,396.75","234,500.00","8.13","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000100","TCL TECHNOLOGY GROUP CORP A","Information Technology","Equity","1,903,977.59","0.03","1,903,977.59","3,017,760.00","0.63","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"002027","FOCUS MEDIA INFORMATION TECHNOLOGY","Communication","Equity","1,888,425.63","0.03","1,888,425.63","2,163,938.00","0.87","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600015","HUA XIA BANK LTD A","Financials","Equity","1,883,454.07","0.03","1,883,454.07","1,941,761.00","0.97","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000630","TONGLING NONFERROUS METALS GROUP L","Materials","Equity","1,870,501.79","0.03","1,870,501.79","1,896,700.00","0.99","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"002241","GOERTEK INC A","Information Technology","Equity","1,868,468.82","0.03","1,868,468.82","500,400.00","3.73","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000426","INNER MONGOLIA XINGYE SILVER&TIN M","Materials","Equity","1,864,681.81","0.03","1,864,681.81","262,600.00","7.10","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601825","SHANGHAI RURAL COMMERCIAL BANK LTD","Financials","Equity","1,860,678.39","0.03","1,860,678.39","1,440,900.00","1.29","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688396","CHINA RESOURCES MICROELECTRONICS L","Information Technology","Equity","1,856,395.19","0.03","1,856,395.19","199,639.00","9.30","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002156","TONGFU MICROELECTRONICS LTD A","Information Technology","Equity","1,852,179.54","0.03","1,852,179.54","218,896.00","8.46","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"001979","CHINA MERCHANTS SHEKOU INDUSTRIAL","Real Estate","Equity","1,821,678.80","0.03","1,821,678.80","1,335,970.00","1.36","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600436","ZHANGZHOU PIENTZEHUANG PHARMACEUTI","Health Care","Equity","1,821,002.85","0.03","1,821,002.85","89,509.00","20.34","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000301","JIANGSU EASTERN SHENGHONG LTD A","Materials","Equity","1,804,877.86","0.03","1,804,877.86","937,500.00","1.93","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600585","ANHUI CONCH CEMENT LTD A","Materials","Equity","1,795,762.04","0.03","1,795,762.04","580,091.00","3.10","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600703","SANAN OPTOELECTRONICS LTD A","Information Technology","Equity","1,791,636.56","0.03","1,791,636.56","696,500.00","2.57","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300751","SUZHOU MAXWELL TECHNOLOGIES LTD A","Information Technology","Equity","1,782,200.42","0.03","1,782,200.42","44,300.00","40.23","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601231","UNIVERSAL SCIENTIFIC INDUSTRIAL (S","Information Technology","Equity","1,754,459.21","0.03","1,754,459.21","282,500.00","6.21","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600498","FIBERHOME TELECOMMUNICATION TECHNO","Information Technology","Equity","1,754,070.34","0.03","1,754,070.34","201,100.00","8.72","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688126","NATIONAL SILICON INDUSTRY GROUP LT","Information Technology","Equity","1,738,307.62","0.03","1,738,307.62","472,253.00","3.68","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688249","NEXCHIP SEMICONDUCTOR CORP A","Information Technology","Equity","1,734,914.44","0.03","1,734,914.44","301,001.00","5.76","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300782","MAXSCEND MICROELECTRONICS LTD A","Information Technology","Equity","1,723,945.71","0.03","1,723,945.71","83,012.00","20.77","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"002851","SHENZHEN MEGMEET ELECTRICAL LTD A","Industrials","Equity","1,719,406.81","0.03","1,719,406.81","87,600.00","19.63","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"002311","GUANGDONG HAID GROUP LTD A","Consumer Staples","Equity","1,691,743.02","0.03","1,691,743.02","240,997.00","7.02","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"688183","SHENGYI ELECTRONICS LTD A","Information Technology","Equity","1,687,765.07","0.02","1,687,765.07","113,236.00","14.90","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000617","CNPC CAPITAL LTD A","Financials","Equity","1,686,033.28","0.02","1,686,033.28","1,280,800.00","1.32","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601838","BANK OF CHENGDU LTD A","Financials","Equity","1,659,697.14","0.02","1,659,697.14","600,474.00","2.76","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600066","YUTONG BUS LTD A","Industrials","Equity","1,655,923.02","0.02","1,655,923.02","320,951.00","5.16","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688361","SKYVERSE TECHNOLOGY LTD A","Information Technology","Equity","1,642,016.30","0.02","1,642,016.30","54,600.00","30.07","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"603893","ROCKCHIP ELECTRONICS LTD A","Information Technology","Equity","1,640,697.55","0.02","1,640,697.55","63,600.00","25.80","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002812","YUNNAN ENERGY NEW MATERIAL (GROUP)","Materials","Equity","1,639,887.37","0.02","1,639,887.37","146,800.00","11.17","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601168","WESTERN MINING LTD A","Materials","Equity","1,634,654.83","0.02","1,634,654.83","347,400.00","4.71","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601360","360 SECURITY TECHNOLOGY INC A","Information Technology","Equity","1,627,035.59","0.02","1,627,035.59","997,048.00","1.63","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600674","SICHUAN CHUANTOU ENERGY LTD A","Utilities","Equity","1,625,256.49","0.02","1,625,256.49","733,062.00","2.22","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600115","CHINA EASTERN AIRLINES CORP LTD A","Industrials","Equity","1,624,562.50","0.02","1,624,562.50","2,539,296.00","0.64","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600438","TONGWEI LTD A","Information Technology","Equity","1,624,151.87","0.02","1,624,151.87","650,399.00","2.50","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688110","DOSILICON LTD A","Information Technology","Equity","1,623,260.16","0.02","1,623,260.16","69,000.00","23.53","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600958","ORIENT SECURITIES LTD A","Financials","Equity","1,623,409.45","0.02","1,623,409.45","1,113,521.00","1.46","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600048","POLY DEVELOPMENTS AND HOLDINGS GRO","Real Estate","Equity","1,622,063.77","0.02","1,622,063.77","1,741,075.00","0.93","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"000975","SHANJIN INTERNATIONAL GOLD LTD A","Materials","Equity","1,615,617.87","0.02","1,615,617.87","405,921.00","3.98","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000625","CHONGQING CHANGAN AUTOMOBILE LTD A","Consumer Discretionary","Equity","1,614,534.54","0.02","1,614,534.54","1,230,620.00","1.31","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300223","INGENIC SEMICONDUCTOR LTD A","Information Technology","Equity","1,610,442.67","0.02","1,610,442.67","77,000.00","20.91","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000066","CHINA GREATWALL TECHNOLOGY GROUP L","Information Technology","Equity","1,608,758.93","0.02","1,608,758.93","481,400.00","3.34","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600426","SHANDONG HUALU-HENGSHENG CHEMICAL","Materials","Equity","1,587,907.33","0.02","1,587,907.33","317,100.00","5.01","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300866","ANKER INNOVATIONS TECHNOLOGY LTD A","Information Technology","Equity","1,583,001.31","0.02","1,583,001.31","81,230.00","19.49","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600023","ZHEJIANG ZHENENG ELECTRIC POWER LT","Utilities","Equity","1,570,834.68","0.02","1,570,834.68","1,767,176.00","0.89","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002532","TIANSHAN ALUMINUM GROUP LTD A","Materials","Equity","1,557,256.36","0.02","1,557,256.36","636,000.00","2.45","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"000933","HENAN SHENHUO COAL & POWER LTD A","Materials","Equity","1,555,257.45","0.02","1,555,257.45","329,700.00","4.72","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"601877","ZHEJIANG CHINT ELECTRICS LTD A","Industrials","Equity","1,551,993.30","0.02","1,551,993.30","313,621.00","4.95","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002128","INNER MONGOLIA DIAN TOU ENERGY COR","Energy","Equity","1,549,194.09","0.02","1,549,194.09","327,800.00","4.73","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"300316","ZHEJIANG JINGSHENG MECHANICAL & EL","Information Technology","Equity","1,540,836.96","0.02","1,540,836.96","190,393.00","8.09","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"002736","GUOSEN SECURITIES LTD A","Financials","Equity","1,535,472.84","0.02","1,535,472.84","981,733.00","1.56","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"600415","ZHEJIANG CHINA COMMODITIES CITY GR","Consumer Discretionary","Equity","1,525,383.49","0.02","1,525,383.49","764,800.00","1.99","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"300661","SG MICRO CORP A","Information Technology","Equity","1,520,843.50","0.02","1,520,843.50","97,569.00","15.59","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"688387","CICT MOBILE COMMUNICATION TECHNOLO","Information Technology","Equity","1,517,012.33","0.02","1,517,012.33","499,561.00","3.04","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688223","JINKO SOLAR LTD A","Information Technology","Equity","1,513,717.62","0.02","1,513,717.62","1,393,298.00","1.09","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"603228","SHENZHEN KINWONG ELECTRONIC LTD A","Information Technology","Equity","1,513,009.12","0.02","1,513,009.12","138,700.00","10.91","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"688047","LOONGSON TECHNOLOGY CORP LTD A","Information Technology","Equity","1,510,398.72","0.02","1,510,398.72","62,090.00","24.33","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"600011","HUANENG POWER INTERNATIONAL INC A","Utilities","Equity","1,508,122.34","0.02","1,508,122.34","1,358,652.00","1.11","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"601319","THE PEOPLES INSURANCE COMPANY (GRO","Financials","Equity","1,508,628.03","0.02","1,508,628.03","1,421,400.00","1.06","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
"002595","SHANDONG HIMILE MECHANICAL SCIENCE","Industrials","Equity","1,501,890.05","0.02","1,501,890.05","172,655.00","8.70","China","Shenzhen Stock Exchange","USD","6.79","CNY","-"
"603659","SHANGHAI PUTAILAI NEW ENERGY TECHN","Materials","Equity","1,498,732.13","0.02","1,498,732.13","315,940.00","4.74","China","Shanghai Stock Exchange","USD","6.79","CNY","-"
